customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases
218,66,Male,Sunglasses,Electronics,448,Phoenix,S,Yellow,Summer,1.8,No,Same-Day,Yes,No,18,Cash,Monthly
219,35,Female,Backpack,Electronics,402,Phoenix,XXL,Green,Autumn,3.9,No,Express,Yes,Yes,1,Cash,Monthly
220,19,Male,Shoes,Accessories,423,Seattle,XXL,White,Winter,4.3,No,Standard,No,Yes,16,PayPal,Weekly
221,37,Other,T-Shirt,Footwear,451,Miami,XXL,Blue,Winter,3.1,Yes,Express,Yes,No,16,PayPal,Weekly
222,35,Female,Jeans,Accessories,46,Phoenix,XXL,Green,Spring,3.7,No,Same-Day,No,Yes,16,Credit Card,Monthly
223,48,Female,Backpack,Footwear,418,Miami,L,Yellow,Summer,3.0,Yes,Same-Day,No,Yes,17,Debit Card,Daily
224,57,Male,Jacket,Accessories,267,Phoenix,M,Blue,Autumn,1.5,Yes,Standard,Yes,Yes,7,PayPal,Weekly
225,24,Other,Backpack,Accessories,177,New York,L,White,Spring,4.0,No,Express,Yes,No,2,Debit Card,Daily
226,34,Other,Watch,Fashion,426,Seattle,XL,Black,Summer,2.0,Yes,Express,Yes,No,18,PayPal,Daily
227,42,Male,Jeans,Footwear,31,Houston,S,Yellow,Spring,2.0,No,Express,No,No,5,UPI,Monthly
228,52,Male,Jeans,Fashion,22,Chicago,XL,Blue,Winter,2.8,Yes,Express,Yes,No,6,Cash,Monthly
229,33,Male,T-Shirt,Electronics,252,Miami,L,Yellow,Summer,2.2,Yes,Same-Day,No,No,16,Debit Card,Monthly
230,45,Other,Backpack,Footwear,204,New York,M,Yellow,Spring,4.5,Yes,Standard,Yes,Yes,10,UPI,Weekly
231,17,Other,Jeans,Accessories,134,New York,S,Green,Autumn,3.7,Yes,Express,No,Yes,12,Debit Card,Daily
232,50,Female,Jeans,Electronics,309,Phoenix,XXL,Green,Summer,4.4,No,Standard,No,No,11,Cash,Monthly
233,57,Female,Sunglasses,Fashion,484,Phoenix,XL,Red,Winter,3.8,No,Same-Day,No,No,2,Credit Card,Monthly
234,30,Female,Jeans,Fashion,388,Miami,L,Green,Spring,2.0,No,Express,Yes,Yes,16,Credit Card,Weekly
235,34,Female,Sunglasses,Fashion,172,New York,XXL,White,Spring,1.6,Yes,Same-Day,Yes,No,10,Credit Card,Daily
236,32,Female,Backpack,Footwear,74,Los Angeles,M,Red,Autumn,4.5,Yes,Standard,Yes,Yes,5,Cash,Daily
237,68,Female,T-Shirt,Electronics,243,Miami,XL,Green,Autumn,2.4,Yes,Standard,Yes,Yes,9,UPI,Daily
238,50,Other,Jacket,Fashion,219,Seattle,S,Green,Winter,1.2,Yes,Standard,No,Yes,15,UPI,Weekly
239,54,Female,Shoes,Electronics,396,Chicago,XL,White,Winter,2.9,Yes,Express,Yes,Yes,18,PayPal,Daily
240,49,Female,Backpack,Electronics,286,Phoenix,L,Blue,Autumn,3.0,No,Same-Day,Yes,No,14,PayPal,Daily
241,33,Other,T-Shirt,Electronics,166,New York,XL,Blue,Summer,3.5,Yes,Standard,No,No,17,Debit Card,Daily
242,17,Female,Sunglasses,Electronics,34,Houston,XXL,Blue,Summer,1.8,Yes,Standard,No,No,1,Credit Card,Daily
243,57,Female,Jeans,Fashion,333,Los Angeles,XXL,Blue,Spring,2.4,No,Same-Day,No,Yes,0,PayPal,Daily
244,44,Male,Shoes,Footwear,79,Chicago,L,Blue,Autumn,1.8,No,Express,Yes,No,0,Cash,Weekly
245,29,Female,Watch,Electronics,306,Chicago,XXL,Green,Winter,4.1,Yes,Same-Day,Yes,Yes,4,PayPal,Monthly
246,37,Female,Jacket,Accessories,271,Seattle,M,Red,Autumn,4.6,Yes,Standard,No,Yes,2,Debit Card,Daily
247,56,Female,Watch,Footwear,496,Miami,L,Blue,Winter,3.5,No,Express,No,Yes,18,PayPal,Daily
248,50,Other,T-Shirt,Fashion,246,New York,S,White,Autumn,2.8,No,Express,Yes,Yes,14,Debit Card,Daily
249,26,Other,Shoes,Accessories,311,Chicago,M,Black,Winter,5.0,No,Express,Yes,Yes,18,PayPal,Monthly
250,55,Female,Shoes,Accessories,436,Seattle,S,Black,Spring,3.4,Yes,Same-Day,Yes,Yes,18,PayPal,Monthly
251,20,Female,Backpack,Electronics,152,Houston,M,White,Summer,4.2,No,Standard,No,Yes,17,Cash,Monthly
252,42,Other,Backpack,Accessories,460,Houston,XXL,Red,Autumn,1.8,Yes,Express,Yes,Yes,17,PayPal,Daily
253,36,Other,Sunglasses,Electronics,39,Houston,XXL,Red,Spring,3.0,Yes,Standard,No,Yes,9,UPI,Monthly
254,22,Male,Backpack,Electronics,496,New York,L,Green,Winter,1.1,Yes,Standard,Yes,Yes,18,PayPal,Weekly
255,41,Male,Jacket,Accessories,275,Los Angeles,L,Black,Summer,3.1,No,Express,No,No,12,UPI,Daily
256,28,Male,Jacket,Footwear,186,Phoenix,XXL,Yellow,Winter,1.5,No,Standard,Yes,Yes,10,Cash,Daily
257,37,Other,Jacket,Accessories,125,Los Angeles,XXL,Black,Summer,4.9,Yes,Same-Day,Yes,Yes,5,Credit Card,Weekly
258,67,Other,Sunglasses,Fashion,217,Miami,L,White,Summer,4.3,Yes,Same-Day,No,No,7,Cash,Weekly
259,41,Other,Jeans,Footwear,325,Chicago,XXL,Green,Autumn,2.2,Yes,Same-Day,No,No,12,Cash,Weekly
260,66,Other,T-Shirt,Electronics,106,New York,L,Yellow,Autumn,2.9,Yes,Express,Yes,Yes,0,Credit Card,Monthly
261,36,Male,Backpack,Footwear,197,New York,M,Yellow,Spring,4.5,Yes,Express,No,Yes,16,PayPal,Monthly
262,53,Other,Backpack,Footwear,215,Los Angeles,XL,Green,Summer,4.4,No,Express,No,Yes,14,UPI,Weekly
263,50,Male,Shoes,Fashion,26,Phoenix,XL,Green,Winter,2.6,No,Same-Day,No,No,17,UPI,Weekly
264,53,Female,Shoes,Footwear,489,Houston,XXL,Green,Autumn,3.4,Yes,Standard,Yes,No,0,Cash,Weekly
265,18,Male,Shoes,Footwear,114,Los Angeles,S,Red,Spring,1.8,No,Standard,No,No,18,UPI,Monthly
266,29,Male,Watch,Accessories,388,Phoenix,XL,Yellow,Winter,2.3,No,Express,No,Yes,14,UPI,Daily
267,46,Female,Watch,Footwear,268,Miami,XXL,Blue,Summer,4.4,Yes,Standard,Yes,Yes,7,PayPal,Monthly
268,69,Female,Watch,Accessories,112,Miami,XL,Blue,Winter,3.4,Yes,Same-Day,Yes,No,18,Cash,Monthly
269,66,Other,Shoes,Electronics,258,Houston,M,Black,Summer,1.3,Yes,Same-Day,No,Yes,19,UPI,Monthly
270,27,Male,Sunglasses,Accessories,321,New York,S,Green,Winter,3.5,Yes,Express,Yes,Yes,5,Cash,Weekly
271,31,Female,Shoes,Footwear,106,Seattle,L,White,Spring,2.7,Yes,Standard,No,No,5,PayPal,Monthly
272,64,Other,Sunglasses,Accessories,89,Chicago,M,Green,Winter,1.6,Yes,Express,No,No,0,Cash,Weekly
273,67,Male,Watch,Footwear,69,Phoenix,L,Green,Summer,3.4,No,Express,Yes,Yes,10,UPI,Daily
274,48,Other,Jacket,Electronics,451,Los Angeles,S,Blue,Autumn,2.7,No,Same-Day,Yes,No,15,Credit Card,Daily
275,37,Male,Jacket,Accessories,16,Miami,L,Red,Winter,4.3,Yes,Standard,No,No,17,Debit Card,Monthly
276,63,Female,Jeans,Footwear,89,Miami,L,Green,Winter,2.2,Yes,Standard,Yes,No,19,Credit Card,Daily
277,47,Other,Jacket,Electronics,130,Seattle,M,Black,Winter,2.8,Yes,Same-Day,No,Yes,7,Debit Card,Weekly
278,61,Female,Watch,Fashion,472,Miami,S,Yellow,Winter,2.1,Yes,Same-Day,No,Yes,19,UPI,Daily
279,22,Female,Sunglasses,Fashion,54,Seattle,XL,Green,Spring,4.8,No,Same-Day,No,Yes,7,Debit Card,Weekly
280,26,Male,T-Shirt,Accessories,408,Phoenix,L,Black,Spring,1.1,Yes,Express,Yes,Yes,12,Debit Card,Weekly
281,69,Male,Watch,Fashion,15,New York,XXL,Yellow,Summer,4.3,Yes,Express,Yes,Yes,9,Credit Card,Monthly
282,42,Other,T-Shirt,Electronics,325,Chicago,XXL,Yellow,Autumn,4.3,No,Standard,No,Yes,19,Debit Card,Weekly
283,56,Male,Backpack,Footwear,35,Phoenix,S,Yellow,Spring,3.2,Yes,Standard,No,No,16,UPI,Monthly
284,63,Male,Backpack,Fashion,370,Seattle,L,Green,Spring,3.7,No,Express,Yes,Yes,18,Credit Card,Daily
285,16,Male,Sunglasses,Electronics,49,Phoenix,XL,Blue,Winter,2.9,No,Express,No,Yes,14,Debit Card,Daily
286,29,Other,Jeans,Fashion,104,New York,L,Yellow,Summer,1.8,Yes,Standard,Yes,Yes,10,UPI,Weekly
287,45,Other,T-Shirt,Electronics,125,Miami,S,Red,Autumn,2.4,Yes,Express,Yes,No,2,Credit Card,Weekly
288,37,Other,Backpack,Electronics,435,Miami,XL,Green,Summer,1.7,Yes,Express,No,No,12,UPI,Daily
289,40,Female,Backpack,Footwear,485,Miami,XXL,White,Spring,1.5,No,Express,Yes,No,13,Debit Card,Weekly
290,69,Male,Sunglasses,Accessories,456,Seattle,L,Red,Winter,3.1,No,Express,Yes,No,0,Debit Card,Monthly
291,61,Other,Shoes,Accessories,388,Los Angeles,XL,Blue,Autumn,3.5,No,Standard,No,Yes,2,Debit Card,Daily
292,30,Female,Sunglasses,Electronics,318,Los Angeles,XXL,Red,Winter,3.0,No,Standard,No,Yes,13,Debit Card,Daily
293,64,Other,Jeans,Fashion,262,Chicago,XXL,Yellow,Autumn,1.1,No,Standard,No,No,10,PayPal,Weekly
294,42,Other,Jacket,Fashion,305,Miami,S,Yellow,Autumn,3.4,Yes,Standard,Yes,Yes,4,UPI,Weekly
295,49,Male,Watch,Fashion,277,New York,L,Black,Spring,3.5,Yes,Express,Yes,No,7,PayPal,Monthly
296,18,Male,Backpack,Electronics,167,Seattle,XL,Blue,Autumn,2.7,No,Express,No,No,0,PayPal,Monthly
297,44,Male,Watch,Fashion,449,Chicago,XXL,White,Summer,3.7,Yes,Standard,Yes,Yes,19,PayPal,Daily
298,47,Other,Backpack,Electronics,141,Seattle,L,White,Winter,4.7,No,Standard,Yes,Yes,14,Credit Card,Daily
299,57,Female,Jeans,Fashion,454,Phoenix,S,White,Autumn,1.4,No,Same-Day,No,Yes,19,Credit Card,Daily
300,32,Other,Shoes,Footwear,86,Phoenix,XXL,Green,Summer,1.8,Yes,Standard,No,Yes,9,Cash,Weekly
301,37,Other,Shoes,Accessories,476,Phoenix,XXL,Yellow,Spring,3.9,No,Same-Day,No,No,8,Cash,Monthly
302,55,Male,T-Shirt,Footwear,431,Houston,L,Red,Autumn,2.0,No,Standard,No,Yes,1,Credit Card,Daily
303,17,Female,T-Shirt,Electronics,61,Houston,XL,Yellow,Autumn,4.3,Yes,Standard,Yes,No,6,Credit Card,Monthly
304,58,Other,Shoes,Footwear,428,Miami,XL,Red,Winter,4.8,Yes,Standard,No,Yes,13,PayPal,Daily
305,41,Male,Sunglasses,Accessories,431,Miami,L,Red,Winter,4.2,Yes,Standard,Yes,Yes,15,Debit Card,Monthly
306,19,Other,Sunglasses,Fashion,262,Phoenix,XXL,Green,Autumn,2.4,Yes,Same-Day,Yes,No,9,Debit Card,Daily
307,46,Male,Watch,Accessories,152,Los Angeles,XL,Yellow,Summer,2.6,Yes,Standard,No,No,16,Credit Card,Monthly
308,48,Female,Jacket,Fashion,294,Phoenix,L,White,Spring,2.7,No,Same-Day,Yes,No,12,Debit Card,Daily
309,59,Other,Jacket,Footwear,78,Phoenix,M,Yellow,Winter,3.8,No,Standard,No,No,1,PayPal,Daily
310,56,Male,Watch,Accessories,276,Chicago,XXL,Red,Autumn,4.8,No,Express,Yes,No,8,UPI,Daily
311,67,Male,Jacket,Accessories,412,Chicago,XL,Red,Summer,4.9,Yes,Express,No,Yes,12,Cash,Daily
312,44,Female,Watch,Fashion,332,Miami,S,White,Autumn,4.1,No,Express,Yes,No,3,Cash,Monthly
313,36,Other,Watch,Electronics,160,Houston,S,Blue,Winter,2.9,No,Express,Yes,Yes,6,UPI,Weekly
314,39,Other,Shoes,Accessories,139,Seattle,L,Black,Summer,2.5,Yes,Standard,Yes,No,0,Debit Card,Monthly
315,20,Female,Watch,Fashion,80,Phoenix,S,Yellow,Summer,4.3,No,Same-Day,No,Yes,6,Debit Card,Weekly
316,25,Male,Sunglasses,Fashion,484,New York,M,Black,Winter,4.6,No,Standard,No,No,2,Credit Card,Daily
317,17,Other,Shoes,Fashion,54,Miami,L,Red,Autumn,1.4,Yes,Standard,No,No,11,PayPal,Monthly
318,36,Other,Jacket,Electronics,390,Houston,XXL,Yellow,Summer,3.4,No,Same-Day,Yes,No,10,Debit Card,Daily
319,43,Female,Jeans,Footwear,361,Phoenix,L,White,Spring,4.9,Yes,Standard,No,No,3,Debit Card,Weekly
320,21,Female,Sunglasses,Accessories,120,Seattle,S,Blue,Summer,2.9,Yes,Same-Day,Yes,No,5,Credit Card,Daily
321,60,Female,Jeans,Electronics,40,Miami,XL,Red,Spring,1.8,No,Same-Day,No,Yes,5,Credit Card,Monthly
322,21,Other,Jeans,Accessories,464,Los Angeles,XXL,Blue,Autumn,3.8,No,Express,Yes,Yes,8,Debit Card,Weekly
323,27,Female,Shoes,Accessories,294,Seattle,XL,Green,Spring,2.6,Yes,Express,Yes,No,6,UPI,Weekly
324,35,Male,Jacket,Accessories,237,Seattle,S,Blue,Autumn,3.3,Yes,Standard,No,Yes,4,UPI,Monthly
325,39,Female,Jeans,Electronics,359,Chicago,S,Red,Winter,2.4,Yes,Same-Day,No,Yes,11,UPI,Daily
326,68,Female,Watch,Electronics,122,Seattle,S,Yellow,Winter,1.9,Yes,Standard,Yes,No,3,Cash,Monthly
327,43,Other,Watch,Accessories,316,Chicago,M,Blue,Spring,4.2,No,Express,No,Yes,4,Credit Card,Daily
328,27,Other,T-Shirt,Accessories,117,Seattle,S,Black,Autumn,4.0,Yes,Same-Day,No,No,14,Debit Card,Daily
329,23,Female,Jeans,Accessories,389,Miami,L,Black,Spring,2.5,Yes,Express,No,Yes,6,UPI,Daily
330,17,Male,Shoes,Footwear,417,Seattle,S,Black,Spring,1.8,Yes,Express,Yes,No,19,Cash,Monthly
331,56,Male,Jeans,Electronics,388,Seattle,XXL,Black,Autumn,4.2,No,Same-Day,Yes,Yes,0,PayPal,Weekly
332,22,Other,T-Shirt,Fashion,141,Los Angeles,XXL,Yellow,Autumn,4.1,Yes,Same-Day,Yes,Yes,6,Debit Card,Monthly
333,16,Male,Jeans,Electronics,309,Seattle,XXL,Yellow,Winter,4.1,Yes,Same-Day,No,No,12,UPI,Weekly
334,28,Other,Watch,Footwear,488,Houston,L,Blue,Autumn,3.2,Yes,Same-Day,Yes,No,4,PayPal,Monthly
335,20,Male,Backpack,Footwear,381,Phoenix,S,Green,Winter,3.3,Yes,Express,Yes,Yes,8,Credit Card,Daily
336,56,Other,Shoes,Fashion,159,New York,S,Yellow,Spring,4.9,No,Standard,Yes,No,7,UPI,Monthly
337,37,Other,Watch,Electronics,154,Houston,XL,Green,Winter,4.7,No,Same-Day,No,Yes,11,UPI,Weekly
338,67,Male,Jacket,Accessories,346,Los Angeles,M,Red,Summer,3.7,Yes,Same-Day,Yes,Yes,0,Credit Card,Monthly
339,33,Other,Jacket,Electronics,343,New York,XL,Yellow,Winter,4.8,No,Standard,No,Yes,9,UPI,Monthly
340,66,Female,Backpack,Electronics,442,Houston,L,Blue,Summer,2.4,Yes,Standard,Yes,No,12,PayPal,Monthly
341,67,Male,Watch,Electronics,247,New York,S,White,Winter,3.9,Yes,Standard,No,Yes,18,Cash,Daily
342,31,Male,Shoes,Accessories,420,Los Angeles,L,Red,Autumn,4.8,No,Same-Day,Yes,No,19,PayPal,Daily
343,42,Other,T-Shirt,Fashion,182,Houston,XXL,Blue,Summer,3.8,No,Standard,Yes,Yes,16,Cash,Weekly
344,61,Female,Shoes,Footwear,201,Los Angeles,XL,Green,Autumn,3.7,Yes,Standard,No,No,4,Cash,Daily
345,66,Male,Jacket,Fashion,177,Phoenix,M,Red,Winter,3.4,Yes,Standard,No,Yes,16,PayPal,Monthly
346,18,Female,Jeans,Accessories,350,Chicago,L,Red,Autumn,4.1,No,Same-Day,Yes,No,3,PayPal,Monthly
347,45,Male,Backpack,Footwear,151,Phoenix,L,Yellow,Spring,2.5,Yes,Express,No,Yes,8,UPI,Monthly
348,48,Other,Jacket,Footwear,331,Phoenix,S,Yellow,Winter,4.0,Yes,Same-Day,Yes,No,12,Credit Card,Monthly
349,31,Male,Backpack,Fashion,197,Los Angeles,XL,Yellow,Winter,3.1,No,Standard,Yes,Yes,13,Debit Card,Weekly
350,66,Female,Backpack,Footwear,296,Chicago,XL,Green,Winter,3.9,Yes,Same-Day,Yes,Yes,9,PayPal,Daily
351,50,Other,Backpack,Fashion,239,Miami,M,Black,Summer,2.8,Yes,Same-Day,No,No,8,Cash,Monthly
352,62,Other,Backpack,Footwear,304,Phoenix,XXL,Red,Summer,3.7,Yes,Same-Day,Yes,No,12,UPI,Monthly
353,61,Female,Jacket,Footwear,266,Miami,L,White,Summer,4.0,No,Standard,Yes,Yes,14,Debit Card,Daily
354,44,Female,T-Shirt,Footwear,222,Chicago,M,Red,Autumn,1.7,Yes,Express,Yes,Yes,6,Credit Card,Weekly
355,57,Male,Sunglasses,Accessories,131,Los Angeles,L,Blue,Winter,3.3,Yes,Express,Yes,Yes,4,Credit Card,Monthly
356,29,Female,Watch,Accessories,90,Seattle,M,White,Autumn,3.4,Yes,Express,Yes,Yes,5,UPI,Weekly
357,27,Male,Watch,Footwear,291,Houston,M,White,Summer,3.8,No,Express,Yes,Yes,19,Credit Card,Weekly
358,40,Female,Jacket,Electronics,71,New York,XXL,Green,Spring,1.5,No,Same-Day,Yes,Yes,17,Cash,Monthly
359,40,Female,Jacket,Fashion,226,Los Angeles,S,Green,Summer,3.1,No,Express,No,Yes,13,Cash,Monthly
360,26,Female,Watch,Accessories,240,Houston,XL,Black,Spring,3.0,Yes,Express,Yes,Yes,8,Cash,Daily
361,29,Female,T-Shirt,Accessories,152,Phoenix,XXL,Black,Summer,2.2,Yes,Same-Day,No,Yes,16,Debit Card,Monthly
362,31,Female,Jacket,Fashion,361,Phoenix,XL,Blue,Winter,1.7,No,Standard,Yes,No,19,UPI,Monthly
363,25,Other,Jacket,Footwear,58,Seattle,XL,Green,Summer,3.9,No,Standard,Yes,No,14,Cash,Monthly
364,36,Male,Jacket,Accessories,452,Chicago,M,Red,Autumn,4.1,Yes,Express,Yes,Yes,14,Debit Card,Monthly
365,37,Male,Shoes,Electronics,358,Houston,M,Blue,Summer,4.8,Yes,Express,Yes,Yes,15,Credit Card,Weekly
366,25,Other,Sunglasses,Footwear,66,Houston,XL,Black,Autumn,2.6,No,Same-Day,No,No,16,PayPal,Daily
367,24,Other,Sunglasses,Electronics,287,Chicago,XL,Yellow,Spring,1.9,No,Same-Day,Yes,Yes,10,Cash,Daily
368,61,Female,Backpack,Accessories,333,Phoenix,M,Red,Autumn,5.0,Yes,Express,No,Yes,15,Cash,Daily
369,59,Male,Shoes,Electronics,342,New York,XXL,White,Summer,4.6,Yes,Same-Day,No,Yes,17,Debit Card,Monthly
370,69,Male,Jacket,Accessories,393,Miami,XXL,White,Spring,4.3,No,Standard,No,Yes,5,UPI,Monthly
371,61,Female,Shoes,Footwear,298,Miami,L,Green,Autumn,2.8,Yes,Express,No,Yes,3,Debit Card,Daily
372,24,Female,Sunglasses,Fashion,490,Phoenix,XL,Blue,Autumn,1.3,No,Express,No,No,8,UPI,Weekly
373,60,Other,Watch,Footwear,307,New York,L,Yellow,Autumn,2.4,No,Express,No,No,11,Credit Card,Weekly
374,22,Other,Backpack,Footwear,123,New York,S,Black,Summer,4.6,No,Standard,No,Yes,16,PayPal,Monthly
375,52,Other,Backpack,Footwear,54,Chicago,L,Blue,Autumn,1.6,Yes,Express,No,No,13,UPI,Weekly
376,19,Female,Watch,Accessories,363,Phoenix,XL,Blue,Autumn,2.2,Yes,Express,No,No,15,Debit Card,Daily
377,68,Female,Shoes,Footwear,155,Chicago,XL,White,Summer,1.9,No,Express,No,No,19,Credit Card,Monthly
378,26,Male,Jacket,Fashion,281,New York,S,Yellow,Autumn,4.1,Yes,Standard,Yes,No,16,PayPal,Daily
379,22,Female,T-Shirt,Footwear,358,Los Angeles,L,Green,Winter,1.0,Yes,Standard,Yes,Yes,16,PayPal,Daily
380,21,Female,Jeans,Footwear,164,Seattle,XL,Black,Summer,2.9,No,Standard,No,Yes,7,PayPal,Weekly
381,62,Other,Backpack,Accessories,138,Miami,XL,White,Autumn,3.7,No,Standard,Yes,Yes,0,Cash,Weekly
382,47,Female,Jeans,Accessories,93,Los Angeles,XXL,White,Winter,1.0,No,Standard,No,No,7,Debit Card,Weekly
383,26,Female,Backpack,Footwear,495,Miami,M,White,Autumn,4.7,No,Same-Day,Yes,Yes,3,Debit Card,Monthly
384,38,Female,Jeans,Footwear,117,Los Angeles,L,Black,Spring,4.8,Yes,Standard,Yes,Yes,15,Credit Card,Daily
385,63,Female,T-Shirt,Accessories,413,Seattle,M,Green,Spring,3.3,No,Standard,No,No,9,Credit Card,Monthly
386,53,Female,T-Shirt,Footwear,327,Houston,L,Yellow,Winter,1.8,Yes,Same-Day,No,Yes,16,Debit Card,Monthly
387,34,Male,Watch,Electronics,73,Houston,XL,Red,Summer,2.5,No,Same-Day,Yes,Yes,18,Cash,Daily
388,65,Female,Jacket,Fashion,26,New York,XL,Black,Summer,4.4,No,Same-Day,No,Yes,1,PayPal,Weekly
389,55,Female,Jacket,Electronics,453,Houston,XL,White,Spring,4.5,Yes,Same-Day,Yes,No,5,Debit Card,Monthly
390,39,Other,Backpack,Fashion,261,Los Angeles,S,Red,Summer,2.8,Yes,Same-Day,No,Yes,16,PayPal,Monthly
391,62,Female,Shoes,Footwear,92,Chicago,L,Yellow,Winter,3.2,Yes,Same-Day,Yes,No,16,Cash,Weekly
392,27,Female,Watch,Fashion,92,Miami,XL,Green,Spring,3.8,Yes,Express,No,Yes,16,Cash,Monthly
393,64,Female,Backpack,Electronics,307,Seattle,M,Blue,Summer,4.1,No,Express,No,No,15,Credit Card,Weekly
394,35,Other,Jacket,Electronics,376,Los Angeles,L,Black,Winter,4.7,No,Same-Day,No,No,14,UPI,Weekly
395,56,Male,Jacket,Footwear,284,Chicago,L,White,Winter,3.6,Yes,Same-Day,No,Yes,8,PayPal,Weekly
396,20,Male,Shoes,Fashion,146,Seattle,S,Green,Summer,2.6,No,Standard,No,Yes,15,Cash,Monthly
397,69,Male,Backpack,Fashion,306,Houston,XXL,White,Spring,4.4,No,Express,No,Yes,2,Credit Card,Daily
398,32,Female,Jeans,Fashion,180,Miami,M,Red,Spring,4.7,No,Standard,No,Yes,7,Credit Card,Daily
399,57,Other,Shoes,Footwear,89,New York,XL,White,Summer,1.4,Yes,Same-Day,No,No,0,Debit Card,Daily
400,18,Other,Sunglasses,Footwear,364,Seattle,L,Blue,Spring,2.7,No,Same-Day,Yes,No,14,Debit Card,Monthly
401,67,Other,Jacket,Electronics,239,Miami,S,Green,Autumn,3.5,Yes,Same-Day,No,Yes,18,Debit Card,Daily
402,64,Other,Jeans,Accessories,322,Los Angeles,XXL,White,Summer,2.7,Yes,Standard,No,No,15,PayPal,Daily
403,55,Female,Watch,Accessories,351,New York,XL,Green,Winter,3.7,Yes,Standard,Yes,No,17,UPI,Daily
404,46,Male,Sunglasses,Fashion,414,Seattle,XXL,Red,Winter,1.2,No,Same-Day,No,Yes,12,Cash,Weekly
405,33,Male,Backpack,Fashion,235,Phoenix,L,White,Spring,2.9,Yes,Same-Day,Yes,No,1,Debit Card,Monthly
406,22,Other,Jacket,Electronics,422,Houston,XL,Black,Winter,4.5,No,Express,No,Yes,8,Credit Card,Monthly
407,19,Other,Sunglasses,Fashion,201,Miami,S,Yellow,Summer,4.0,No,Express,Yes,Yes,8,Credit Card,Monthly
408,53,Male,Jeans,Accessories,497,New York,S,Yellow,Autumn,4.5,Yes,Express,No,No,19,Debit Card,Daily
409,27,Male,T-Shirt,Footwear,460,Miami,XXL,White,Autumn,3.0,No,Express,No,No,16,Debit Card,Weekly
410,61,Other,Watch,Fashion,374,Phoenix,XXL,White,Summer,2.7,Yes,Same-Day,No,No,18,Cash,Monthly
411,54,Male,Jacket,Footwear,149,Los Angeles,L,Blue,Spring,1.7,Yes,Same-Day,No,Yes,5,UPI,Monthly
412,49,Female,Sunglasses,Fashion,364,New York,S,White,Summer,4.5,No,Express,Yes,Yes,12,Cash,Daily
413,65,Other,Backpack,Fashion,384,Houston,S,Red,Winter,3.0,No,Standard,Yes,No,17,UPI,Monthly
414,33,Other,Jeans,Electronics,105,New York,XXL,Green,Autumn,5.0,Yes,Standard,No,Yes,18,Debit Card,Monthly
415,51,Female,Jeans,Accessories,63,Seattle,S,Red,Spring,2.6,No,Express,No,No,14,Credit Card,Daily
416,24,Female,Sunglasses,Footwear,324,Los Angeles,XXL,Green,Autumn,4.5,Yes,Same-Day,No,No,6,Credit Card,Monthly
417,46,Other,Backpack,Electronics,446,Miami,L,White,Summer,3.9,No,Same-Day,Yes,No,7,PayPal,Monthly
418,58,Female,Sunglasses,Electronics,286,New York,L,Red,Spring,1.6,Yes,Express,Yes,Yes,19,Debit Card,Daily
419,25,Female,Shoes,Footwear,309,Chicago,XXL,White,Summer,2.9,No,Standard,Yes,Yes,18,UPI,Monthly
420,23,Female,Sunglasses,Electronics,493,Phoenix,S,Yellow,Winter,1.3,No,Standard,No,No,17,PayPal,Monthly
421,47,Female,Watch,Fashion,371,Miami,S,Red,Summer,2.6,Yes,Standard,Yes,Yes,5,Cash,Monthly
422,29,Male,Watch,Accessories,189,Los Angeles,L,Black,Autumn,3.3,No,Standard,Yes,No,11,Credit Card,Weekly
423,54,Other,Jacket,Fashion,156,Seattle,M,Red,Autumn,2.5,Yes,Same-Day,Yes,Yes,2,Cash,Weekly
424,21,Other,T-Shirt,Accessories,328,Houston,M,White,Summer,4.8,Yes,Standard,No,Yes,16,Credit Card,Monthly
425,60,Other,Backpack,Electronics,386,Chicago,M,Blue,Autumn,4.0,No,Standard,Yes,Yes,12,Cash,Monthly
426,62,Female,T-Shirt,Footwear,268,New York,XXL,Blue,Summer,1.1,Yes,Express,No,Yes,19,Debit Card,Daily
427,31,Other,Sunglasses,Electronics,475,Houston,S,Green,Autumn,1.3,Yes,Express,No,Yes,5,Debit Card,Daily
428,69,Other,Sunglasses,Footwear,96,Phoenix,XL,Red,Autumn,3.5,Yes,Standard,Yes,Yes,10,Debit Card,Weekly
429,66,Other,Jeans,Electronics,277,Houston,S,Blue,Winter,4.1,No,Express,No,No,10,Credit Card,Daily
430,37,Male,T-Shirt,Footwear,306,Houston,XXL,Green,Autumn,2.0,No,Standard,Yes,No,0,Credit Card,Weekly
431,56,Other,Watch,Accessories,190,Chicago,L,Red,Summer,3.3,No,Express,Yes,Yes,19,Cash,Monthly
432,22,Male,T-Shirt,Electronics,50,Phoenix,L,White,Summer,1.8,Yes,Express,Yes,Yes,2,UPI,Weekly
433,56,Male,Jacket,Electronics,444,New York,XL,Yellow,Summer,1.5,No,Express,Yes,Yes,2,Cash,Monthly
434,44,Female,Jeans,Electronics,46,Miami,XL,Yellow,Winter,1.6,No,Express,No,No,0,PayPal,Weekly
435,18,Female,Shoes,Electronics,445,Los Angeles,S,Blue,Spring,4.1,No,Express,Yes,No,7,Debit Card,Monthly
